,,,,,,,Menu Listing,,,
,,,3613,Reg Minted Rice,0,,,,,
,,,3614,Reg SPotato Chips,0,,,,,
,,,3615,Reg PERi-tato,0,,,,,
,,,3616,Reg Cauli Mash,0,,,,,
,,,3617,Reg Batata Harra,0,,,,,
,,,3618,Reg Rainbow Slaw,0,,,,,
,,,3619,Reg Cream Corn Salad,0,,,,,
,Page,,,,,,,,,
,Large Sides,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3631,Lrg Spicy Rice,0,,,,,
,,,3632,Lrg Coleslaw,0,,,,,
,,,3633,Lrg Peri Chips,0,,,,,
,,,3634,Lrg Chargrilled Veg,0,,,,,
,,,3635,Lrg Garlic Bread,0,,,,,
,,,3636,Lrg 3Bean Salad,0,,,,,
,,,3637,Lrg PERI Wedges,0,,,,,
,,,3638,Lrg Corn-on-the-COB,0,,,,,
,,,3639,Lrg Spinach,0,,,,,
Page:,,14,,,,,,,ERP Code,
,,,3640,Lrg Sweet Potato,0,,,,,
,,,3641,Lrg Minted Rice,0,,,,,
,,,3642,Lrg SPotato Chips,0,,,,,
,,,3643,Lrg PERi-tato,0,,,,,
,,,3644,Lrg Cauli Mash,0,,,,,
,,,3645,Lrg Batata Harra,0,,,,,
,,,3646,Lrg Rainbow Slaw,0,,,,,
,,,3647,Lrg Cream Corn Salad,0,,,,,
,Page,,,,,,,,,
,Flavors/Basting,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3661,No Basting,0,,,,,
,,,3662,Kids Basting,0,,,,,
,,,3663,Prego Sauce,0,,,,,
,,,3664,Lemon & Herb,0,,,,,
,,,3665,Mild,0,,,,,
,,,3666,Hot,0,,,,,
,,,3667,Extra Hot,0,,,,,
,,,3668,Mango & Lime,0,,,,,
,,,3669,Medium,0,,,,,
,,,3673,Original,0,,,,,
,,,3674,PERi-Crusted,0,,,,,
,Page,,,,,,,,,
,Drinks,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3691,Coke Can,0,,,,,
,,,3692,Diet Coke Can,0,,,,,
,,,3693,Sprite Can,0,,,,,
,,,3694,Fanta Orange Can,0,,,,,
,,,3695,Fanta Strawberry Can,0,,,,,
,,,3696,Coke Bottomless,0,,,,,
,,,3697,Diet Coke Bottomless,0,,,,,
,,,3698,Sprite Bottomless,0,,,,,
,,,3699,Fanta Orange Bottomless,0,,,,,
,,,3700,Fanta Strawberry Bottomls,0,,,,,
,,,3701,Orange Juice,0,,,,,
,,,3702,Lemonade,0,,,,,
,,,3703,Ice Tea Bottomless,0,,,,,
,,,3704,1.25L Coke,0,,,,,
,,,3705,Still Water Sml,0,,,,,
,,,3706,BOS Ice Tea Lemon,0,,,,,
,,,3707,BOS Ice Tea Apple,0,,,,,
,,,3708,BOS Ice Tea Peach,0,,,,,
,,,3709,BOS Ice Tea Berry,0,,,,,
,,,3710,BOS Ice Tea Lime & Ginger,0,,,,,
,,,3711,Bottled Water,0,,,,,
,,,3712,With Drinks,0,,,,,
,,,3716,4 Ice Tea,0,,,,,
,Page,,,,,,,,,
,Food,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3721,3 Chicken Wings,0,,,,,
,,,3722,Hummus w/ PERi-Drizzle,0,,,,,
Page:,,15,,,,,,,ERP Code,
,,,3723,Red Pepper Dip,0,,,,,
,,,3724,Spicy Mixed Olives,0,,,,,
,,,3725,Chk Liver & Portu Roll,0,,,,,
,,,3726,Peri Soup,0,,,,,
,,,3727,Altogether Now,0,,,,,
,,,3728,Lentil Soup,0,,,,,
,,,3729,Chicken Soup,0,,,,,
,,,3730,Maj Ckn Skewers,0,,,,,
,,,3731,Maj Ckn Tenders,0,,,,,
,,,3732,Maj Espetada Mini Skewer,0,,,,,
,,,3733,Maj Winglets,0,,,,,
,,,3734,Maj Halloumi Fries,0,,,,,
,,,3735,Tomato Relish,0,,,,,
,,,3736,Yoghurt Dressing,0,,,,,
,,,3737,PERinaise Dip,0,,,,,
,,,3738,Full Chicken,0,,,,,
,,,3739,Festa Fries,0,,,,,
,,,3740,Thigh,0,,,,,
,,,3741,Breast,5,,,,,
,,,3742,Espetada Carnival,5,,,,,
,,,3743,Espetada Rustica,5,,,,,
,,,3744,Espetada Pimento,5,,,,,
,,,3745,Espetada Torre,49,,,,,
,,,3746,Full Chicken,0,,,,,
,,,3747,Espetada 720g,0,,,,,
,,,3748,Rustica 720g,0,,,,,
,,,3749,Carnival 720g,0,,,,,
,,,3750,Sosatie (2 Skewer),0,,,,,
,Page,,,,,,,,,
,General Request,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3751,Well Done,0,,,,,
,,,3752,Very Well Done,0,,,,,
,,,3753,Serve at the Same Time,0,,,,,
,,,3754,Cut in 2,0,,,,,
,,,3755,Cut in 4,0,,,,,
,,,3756,Cut in 8,0,,,,,
,,,3757,Cut in Small,0,,,,,
,,,3758,Less Ice,0,,,,,
,,,3759,Shredded,0,,,,,
,,,3760,Peri sprinkled,0,,,,,
,,,3761,Leg,0,,,,,
,,,3762,Breast,0,,,,,
,,,3763,On the Plate,0,,,,,
,,,3764,Separate Sauce,0,,,,,
,,,3765,TAKE AWAY,0,,,,,
,,,3766,Upgrade to Breast,5,,,,,
,Page,,,,,,,,,
,No/,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3781,No/ Onion,0,,,,,
,,,3782,No/ Tomato,0,,,,,
,,,3783,No/ Vegetables,0,,,,,
,,,3784,No/ Ice,0,,,,,
,,,3785,No/ Mayo,0,,,,,
Page:,,16,,,,,,,ERP Code,
,,,3786,No/ Dressing,0,,,,,
,,,3787,No/ Salad,0,,,,,
,,,3788,No/ Cheese,0,,,,,
,,,3789,No/ Basting,0,,,,,
,,,3790,No/ Peri sprinkle,0,,,,,
,,,3791,No/ Sauce,0,,,,,
,,,3792,No/ Bread,0,,,,,
,,,3793,No/ Cucumber,0,,,,,
,,,3794,No/ Olives,0,,,,,
,,,3795,No/ Skin,0,,,,,
,,,3796,No Drinks,0,,,,,
,,,3797,No/ Peppers,0,,,,,
,,,3798,No/ Lettuce,0,,,,,
,,,3799,No/ Cheese,0,,,,,
,,,3800,no/ Croutons,0,,,,,
,,,3801,No/ Sundried Tomato,0,,,,,
,,,3802,No/ Rockets,0,,,,,
,,,3803,No/ Pickled Onion,0,,,,,
,Page,,,,,,,,,
,Kids Mods,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3811,Kids Chips,0,,,,,
,,,3812,Kids Rice,0,,,,,
,,,3813,Kids Corn,0,,,,,
,,,3814,Kids Wedges,0,,,,,
,,,3815,Kids Fruits,0,,,,,
,,,3816,Kids Vegetables,0,,,,,
,,,3817,Cherry Tomatoes,0,,,,,
,,,3826,Hi-C Apple,0,,,,,
,,,3827,Hi-C Mango,0,,,,,
,,,3828,Hi-C Orange,0,,,,,
,,,3829,Bottomless Drinks,0,,,,,
,Page,,,,,,,,,
,Herbal Tea Choices,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3841,Earl Grey,0,,,,,
,,,3842,Lemon,0,,,,,
,,,3843,Camomile,0,,,,,
,,,3844,Rosehip,0,,,,,
,,,3845,Mint,0,,,,,
,,,3846,English Breakfast,0,,,,,
,,,3847,Black Tea,0,,,,,
,Page,,,,,,,,,
,Promo Choices,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3871,Chicken Wrap Plt,0,,,,,
,,,3872,Caesar Wrap Plt,0,,,,,
,,,3873,Veggie Wrap Plt,0,,,,,
,,,3874,Hommus Plt,0,,,,,
,,,3875,Red Pepper Dip Plt,0,,,,,
,,,3876,Perinaise Dip Plt,0,,,,,
,,,3877,Chips Plt,0,,,,,
,,,3878,Wedges Plt,0,,,,,
Page:,,17,,,,,,,ERP Code,
,,,3879,Coke Can,0,,,,,
,,,3880,Coke Diet Can,0,,,,,
,,,3881,Sprite Can,0,,,,,
,,,3882,Fanta Orange Can,0,,,,,
,,,3883,Fanta Strawbrry Can,0,,,,,
,,,3884,Al Garve Plt,0,,,,,
,,,3885,Meditterean Plt,0,,,,,
,,,3886,Portuguese Plt,0,,,,,
,,,3887,Caesar Plt,0,,,,,
,,,3888,4 Drinks,0,,,,,
,,,3898,Grill Chicken Strips,0,,,,,
,,,3899,Mini Cataplana,0,,,,,
,,,3900,1/4 Chicken,0,,,,,
,Page,,,,,,,,,
,Ice Cream Flavors,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3901,Strawberry,0,,,,,
,,,3902,Vanilla,0,,,,,
,,,3903,Choco Flvr,0,,,,,
,,,3904,Pralines 'n Cream,0,,,,,
,Page,,,,,,,,,
,FGF Choices,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3931,Lentil Soup,0,,,,,
,,,3932,Chicken Soup,0,,,,,
,,,3933,Espetada,0,,,,,
,,,3934,Rustica,0,,,,,
,,,3935,Carnival,0,,,,,
,,,3936,Cataplana,0,,,,,
,,,3937,Al Garve,0,,,,,
,,,3938,Porto,0,,,,,
,,,3939,1/2 Chicken,0,,,,,
,,,3940,Chkn Butterfly,0,,,,,
,,,3941,Full Chicken,0,,,,,
,,,3942,10 Chicken Wings,0,,,,,
,,,3943,Chx Trinchado,0,,,,,
,,,3944,Cashew Chicken Arroz,0,,,,,
,,,3945,4 Chicken Wings,0,,,,,
,,,3946,Sosatie (4 Skewer),0,,,,,
,Page,,,,,,,,,
,Designer Drinks,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3961,Madeira Red,0,,,,,
,,,3962,Frosted Lemon & Mint,0,,,,,
,,,3963,Caipirinha,0,,,,,
,,,3964,Sparkling Apple,0,,,,,
,,,3965,Lemonada Rosa,0,,,,,
,,,3966,Spicy Mango,0,,,,,
,,,3967,Mango Cooler,0,,,,,
,,,3968,Frosted SBerry Lemonade,10,,,,,
,,,3969,Frosted Mango,10,,,,,
,,,3970,Oreo Milkshake cmb1,22,,,,,
,,,3971,Rose Pistachio cmb1,22,,,,,
Page:,,18,,,,,,,ERP Code,
,,,3972,Mars Bar MS cmb1,22,,,,,
,,,3973,Oreo Milkshake cmb2,22,,,,,
,,,3974,Rose Pistachio cmb2,22,,,,,
,,,3975,Mars Bar MS cmb2,22,,,,,
,,,3976,Crimson Cola,0,,,,,
,Page,,,,,,,,,
,Sandwich Modifier,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,3991,Chkn Wrap,0,,,,,
,,,3992,Chkn Breast Burger,0,,,,,
,,,3993,Chkn Caesar Wrap,0,,,,,
,,,3994,Chkn Pita,0,,,,,
,,,3995,Nandoca's Choice,0,,,,,
,,,3996,Steak Burger,0,,,,,
,,,3997,Blk Mush Hllmi Wrap,0,,,,,
,,,3998,Veggie Burger,0,,,,,
,,,3999,Roasted Veggie Wrap,0,,,,,
,,,4000,Nandino Burger,0,,,,,
,,,4001,Chicken Prego,0,,,,,
,Page,,,,,,,,,
,Side Option,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4021,Regular Sides,0,,,,,
,,,4022,Fino Sides,0,,,,,
,,,4023,2 Large Sides,0,,,,,
,,,4024,2 Regular Sides,0,,,,,
,,,4025,4 Regular Sides,0,,,,,
,,,4026,No Sides,0,,,,,
,,,4027,Add On Sides,0,,,,,
,Page,,,,,,,,,
,Fino Side Modifier,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4051,Fino Algarve Salad,0,,,,,
,,,4052,Fino Caesar Salad,0,,,,,
,,,4053,Fino Assorted Chips,0,,,,,
,,,4054,Fino Sweet Potato,0,,,,,
,Page,,,,,,,,,
,Upgrade Modifier,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4081,Lrg Spicy Rice Upgrade,5,,,,,
,,,4082,Lrg Coleslaw Upgrade,5,,,,,
,,,4083,Lrg Peri Chips Upgrade,5,,,,,
,,,4084,Lrg Chrgril Veg Upgrade,5,,,,,
,,,4085,Lrg Garlic Bread Upgrade,5,,,,,
,,,4086,Lrg 3 Bean Salad Upgrade,5,,,,,
,,,4087,Lrg Peri Wedges Upgrade,5,,,,,
,,,4088,Lrg Corn COB Upgrade,5,,,,,
,,,4089,Lrg Spinach Upgrade,5,,,,,
,,,4090,Fin Algarv Salad Upgrade,5,,,,,
,,,4091,Fino Caesar Salad Upgrade,5,,,,,
,,,4092,Fin Assort Chips Upgrade,5,,,,,
,,,4093,Fino Sweet Potato Upgrade,5,,,,,
Page:,,19,,,,,,,ERP Code,
,,,4094,Reg Spicy Rice,10,,,,,
,,,4095,Reg Coleslaw,10,,,,,
,,,4096,Reg Peri Chips,10,,,,,
,,,4097,Reg Chargrilled Veg,10,,,,,
,,,4098,Reg Garlic Bread,10,,,,,
,,,4099,Reg 3 Bean Salad,10,,,,,
,,,4100,Reg PERI Wedges,10,,,,,
,,,4101,Reg Corn-on-the-COB,10,,,,,
,,,4102,Reg Spinach,10,,,,,
,,,4103,Reg Sweet Potato,10,,,,,
,,,4104,Reg Minted Rice,10,,,,,
,,,4105,Reg SPotato Chips,10,,,,,
,,,4106,Reg PERi-tato,10,,,,,
,,,4107,Reg Cauli Mash,10,,,,,
,Page,,,,,,,,,
,Sweet Ending Mod,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4111,Lighten Up Choco Pr,0,,,,,
,,,4112,Caramel,0,,,,,
,,,4113,Blueberry,0,,,,,
,,,4114,Lotus Cake Pr,0,,,,,
,,,4115,Pastries De Natas Pr,0,,,,,
,,,4116,Cappuccino Pr,0,,,,,
,,,4117,Galao Pr,0,,,,,
,,,4118,Americano Pr,0,,,,,
,,,4119,Double Espresso Pr,0,,,,,
,,,4120,Espresso Pr,0,,,,,
,,,4121,Hot Chocolate Pr,0,,,,,
,,,4122,Herbal Tea Pr,0,,,,,
,,,4123,Brownie,0,,,,,
,,,4124,Mango,0,,,,,
,Page,,,,,,,,,
,Salad Modifier,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4141,Algarve Salad,0,,,,,
,,,4142,Caesar Salad,0,,,,,
,,,4143,Portuguese Salad,0,,,,,
,,,4144,Mediterranean Salad,0,,,,,
,,,4145,Quinoa Salad,0,,,,,
,,,4146,Fattoush Salad,0,,,,,
,,,4147,Greek Salad,0,,,,,
,Page,,,,,,,,,
,Ice Tea Flavors,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4171,Ice Tea Lemon,0,,,,,
,,,4172,Ice Tea Apple,0,,,,,
,,,4173,Ice Tea Peach,0,,,,,
,,,4174,Ice Tea Berry,0,,,,,
,,,4175,Ice Tea Lime & Ginger,0,,,,,
,Page,,,,,,,,,
,Staff Meal Side,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
Page:,,20,,,,,,,,
,,,4201,Reg Spicy Rice SM,0.81,,,,,
,,,4202,Reg Peri Chips SM,1.12,,,,,
,,,4203,Reg Chargrilled Veg SM,3.31,,,,,
,Page,,,,,,,,,
,Build Your Own,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4231,Pita,0,,,,,
,,,4232,Portuguese Roll,0,,,,,
,,,4233,Wrap,0,,,,,
,,,4234,2 Regular Sides,10,,,,,
,,,4235,Carnival Burger,0,,,,,
,,,4236,Carnival Pita,0,,,,,
,,,4237,Carnival Wrap,0,,,,,
,,,4238,Dukkah-Dusted Burger,0,,,,,
,,,4239,Dukkah-Dusted Pita,0,,,,,
,,,4240,Dukkah-Dusted Wrap,0,,,,,
,Page,,,,,,,,,
,Extra Modifier,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4261,Extra Feta Cheese,4,,,,,
,,,4262,Extra Grilled Halloumi,6,,,,,
,,,4263,Extra Grilled Chkn Strips,14,,,,,
,,,4264,Extra Cheddar Cheese,4,,,,,
,,,4265,Extra Pineapple,4,,,,,
,,,4266,Extra Avocado,6,,,,,
,,,4267,Extra Portobello Mushroom,6,,,,,
,,,4268,Extra Pulled Chicken,11,,,,,
,,,4269,Extra PERi Drizzle,5,,,,,
,,,4270,Extra Chilli Jam,5,,,,,
,Page,,,,,,,,,
,Bottle Sauce Flavor,,,,,,,,,
,,,Item,,Price,,,,,
,,,Number,Description,1,,,,ERP Code,
,,,4291,Btl LemonHerb,0,,,,,
,,,4292,Btl Medium,0,,,,,
,,,4293,Btl Mild,0,,,,,
,,,4294,Btl Hot,0,,,,,
,,,4295,Btl WildHerb,0,,,,,
,,,4296,Btl Garlic,0,,,,,
,,,4297,Btl Extrahot,0,,,,,
,,,4298,Btl XXtrahot,0,,,,,
,,,4299,Btl Mango & Lime,0,,,,,
,,,4300,Btl Creamy Garlic,0,,,,,
,,,4301,Btl Pepper Sauce,0,,,,,
,,,4302,Btl LemonHerb 125ml,0,,,,,
,,,4303,Btl Medium 125ml,0,,,,,
,,,4304,Btl Mild 125ml,0,,,,,
,,,4305,Btl Hot 125ml,0,,,,,
,,,4306,Btl Wildherb 125ml,0,,,,,
,,,4307,Btl Garlic 125ml,0,,,,,
,,,4308,Btl Extrahot 125ml,0,,,,,
,,,4309,Btl XXtrahot 125ml,0,,,,,
,,,4310,Btl Mango & Lime 125ml,0,,,,,
,,,4311,Btl Creamy Garlic 125ml,0,,,,,
Page:,,21,,,,,,,ERP Code,
,,,4312,Btl Pepper Sauce 125ml,0,,,,,
,,,4313,Creamy Garlic X1,10,,,,,
,,,4314,Creamy Garlic X2,15,,,,,
,,,4315,Creamy Garlic X4,20,,,,,
,,,4316,PERinaise Garlic,0,,,,,
,,,4317,PERinaise Mild,0,,,,,
,,,4318,PERinaise Hot,0,,,,,
